Site_name,Plot_no,Site_plot_code,Date,Tree_individual_no,Tree_ID,Tree_dbh_cm,Tree_height_m,Tree_N_lianas,Liana_dbh_cm,Tree_notes,Subplot_radius_m
Kiabau25ha,1,F8P1,22/09/2017,1343,Dillenia excelsa,32,18,7,2,,30
Kiabau25ha,1,F8P1,22/09/2017,1343,Dillenia excelsa,32,18,7,2,,30
Kiabau25ha,1,F8P1,22/09/2017,1343,Dillenia excelsa,32,18,7,3,,30
Kiabau25ha,1,F8P1,22/09/2017,1345,Shorea,60,40,1,6,,30
Kiabau25ha,1,F8P1,22/09/2017,1347,Syzygium,23.2,NA,3,4.7,,20
Kiabau25ha,1,F8P1,22/09/2017,1347,Syzygium,23.2,NA,3,3,,20
Kiabau25ha,1,F8P1,22/09/2017,1347,Syzygium,23.2,NA,3,2,,20
Kiabau25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,3.3,,30
Kiabau25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,3.5,,30
Kiabau25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,3.5,,30
Kiabau25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,4,,30
Kiabau25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,7.5,,30
Kiabau25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,4,,30
Kiabau25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,3.5,,30
Kiabau25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,2,,30
Kiabau25ha,1,F8P1,22/09/2017,1349,Brownlowia,27,NA,9,3.5,,30
Kiabau25ha,1,F8P1,22/09/2017,1350,Syzygium,11.1,NA,1,2.6,Multiple stems,20
Kiabau25ha,1,F8P1,22/09/2017,1351,Syzygium,12,NA,2,2,,20
Kiabau25ha,1,F8P1,22/09/2017,1351,Syzygium,12,NA,2,2,,20
Kiabau25ha,1,F8P1,22/09/2017,1353,Hopea,65,38,5,7.8,,30
Kiabau25ha,1,F8P1,22/09/2017,1353,Hopea,65,38,5,4.5,,30
Kiabau25ha,1,F8P1,22/09/2017,1353,Hopea,65,38,5,4.5,,30
Kiabau25ha,1,F8P1,22/09/2017,1353,Hopea,65,38,5,4,,30
Kiabau25ha,1,F8P1,22/09/2017,1353,Hopea,65,38,5,4.2,,30
Kiabau25ha,1,F8P1,22/09/2017,1358,Hopea,13.6,13,4,2,,20
Kiabau25ha,1,F8P1,22/09/2017,1358,Hopea,13.6,13,4,3,,20
Kiabau25ha,1,F8P1,22/09/2017,1358,Hopea,13.6,13,4,3.5,,20
Kiabau25ha,1,F8P1,22/09/2017,1358,Hopea,13.6,13,4,3.5,,20
Kiabau25ha,1,F8P1,22/09/2017,1362,Artocarpus,28,NA,3,5.5,Multiple stems,30
Kiabau25ha,1,F8P1,22/09/2017,1362,Artocarpus,28,NA,3,2,Multiple stems,30
Kiabau25ha,1,F8P1,22/09/2017,1362,Artocarpus,28,NA,3,3,Multiple stems,30
Kiabau25ha,1,F8P1,22/09/2017,1363,Syzygium,29,NA,1,2,,30
Kiabau25ha,1,F8P1,22/09/2017,1365,Nauclea,35,15,4,5,,30
Kiabau25ha,1,F8P1,22/09/2017,1365,Nauclea,35,15,4,3,,30
Kiabau25ha,1,F8P1,22/09/2017,1365,Nauclea,35,15,4,3,,30
Kiabau25ha,1,F8P1,22/09/2017,1365,Nauclea,35,15,4,4,,30
Kiabau25ha,1,F8P1,22/09/2017,1377,Brownlowia,25,NA,5,5,,30
Kiabau25ha,1,F8P1,22/09/2017,1377,Brownlowia,25,NA,5,4,,30
Kiabau25ha,1,F8P1,22/09/2017,1377,Brownlowia,25,NA,5,2,,30
Kiabau25ha,1,F8P1,22/09/2017,1377,Brownlowia,25,NA,5,2.5,,30
Kiabau25ha,1,F8P1,22/09/2017,1377,Brownlowia,25,NA,5,3,,30
Kiabau25ha,1,F8P1,22/09/2017,1379,Excoecaria philippinensis,15.4,NA,3,6,S10 in press. Given to FRC as sample 1. White sap.,20
Kiabau25ha,1,F8P1,22/09/2017,1379,Excoecaria philippinensis,15.4,NA,3,3.8,S10 in press. Given to FRC as sample 1. White sap.,20
Kiabau25ha,1,F8P1,22/09/2017,1379,Excoecaria philippinensis,15.4,NA,3,2,S10 in press. Given to FRC as sample 1. White sap.,20
Kiabau25ha,1,F8P1,22/09/2017,1384,Shorea,25,18,2,5,,30
Kiabau25ha,1,F8P1,22/09/2017,1384,Shorea,25,18,2,2,,30
Kiabau9ha,2,F7P2,22/09/2017,1390,Shorea,30,NA,1,2.2,,30
Kiabau9ha,2,F7P2,22/09/2017,1394,Artocarpus,31.6,NA,3,4.3,,30
Kiabau9ha,2,F7P2,22/09/2017,1394,Artocarpus,31.6,NA,3,2.1,,30
Kiabau9ha,2,F7P2,22/09/2017,1394,Artocarpus,31.6,NA,3,3,,30
Kiabau9ha,2,F7P2,22/09/2017,1414,Lithocarpus gracilis,27,15,1,2.5,,30
Kiabau9ha,2,F7P2,22/09/2017,1415,Scaphium,26.9,NA,4,2,,30
Kiabau9ha,2,F7P2,22/09/2017,1415,Scaphium,26.9,NA,4,2.1,,30
Kiabau9ha,2,F7P2,22/09/2017,1415,Scaphium,26.9,NA,4,2.2,,30
Kiabau9ha,2,F7P2,22/09/2017,1415,Scaphium,26.9,NA,4,2.8,,30
Kiabau9ha,2,F7P2,22/09/2017,1424,Drypetes,12.8,NA,3,3.2,,20
Kiabau9ha,2,F7P2,22/09/2017,1424,Drypetes,12.8,NA,3,2,,20
Kiabau9ha,2,F7P2,22/09/2017,1424,Drypetes,12.8,NA,3,4.1,,20
Kiabau9ha,2,F7P2,22/09/2017,1425,Terminalia,26.5,NA,3,3,,30
Kiabau9ha,2,F7P2,22/09/2017,1425,Terminalia,26.5,NA,3,2,,30
Kiabau9ha,2,F7P2,22/09/2017,1425,Terminalia,26.5,NA,3,2,,30
Kiabau9ha,2,F7P2,22/09/2017,1426,Artocarpus,15.2,NA,3,5.8,Multiple stems,20
Kiabau9ha,2,F7P2,22/09/2017,1426,Artocarpus,15.2,NA,3,3,Multiple stems,20
Kiabau9ha,2,F7P2,22/09/2017,1426,Artocarpus,15.2,NA,3,5,Multiple stems,20
Kiabau9ha,2,F7P2,22/09/2017,1427,Fagraea belukar,29,15,3,3.2,Sample IDed by Postar. S11,30
Kiabau9ha,2,F7P2,22/09/2017,1427,Fagraea belukar,29,15,3,5,Sample IDed by Postar. S11,30
Kiabau9ha,2,F7P2,22/09/2017,1427,Fagraea belukar,29,15,3,3.8,Sample IDed by Postar. S11,30
Kiabau9ha,2,F7P2,22/09/2017,1431,Shorea fallax,27.5,20,6,5,,30
Kiabau9ha,2,F7P2,22/09/2017,1431,Shorea fallax,27.5,20,6,4,,30
Kiabau9ha,2,F7P2,22/09/2017,1431,Shorea fallax,27.5,20,6,2,,30
Kiabau9ha,2,F7P2,22/09/2017,1431,Shorea fallax,27.5,20,6,3,,30
Kiabau9ha,2,F7P2,22/09/2017,1431,Shorea fallax,27.5,20,6,3.5,,30
Kiabau9ha,2,F7P2,22/09/2017,1431,Shorea fallax,27.5,20,6,2,,30
Kiabau9ha,2,F7P2,22/09/2017,1436,Shorea,34.5,NA,4,5.2,,30
Kiabau9ha,2,F7P2,22/09/2017,1436,Shorea,34.5,NA,4,4.6,,30
Kiabau9ha,2,F7P2,22/09/2017,1436,Shorea,34.5,NA,4,4.2,,30
Kiabau9ha,2,F7P2,22/09/2017,1436,Shorea,34.5,NA,4,11.3,,30
Kiabau9ha,2,F7P2,22/09/2017,1443,Shorea,11,17,2,3.5,,20
Kiabau9ha,2,F7P2,22/09/2017,1443,Shorea,11,17,2,3,,20
Kiabau9ha,2,F7P2,22/09/2017,1444,Dryobalanops beccarii,21.8,NA,4,2,,20
Kiabau9ha,2,F7P2,22/09/2017,1444,Dryobalanops beccarii,21.8,NA,4,2,,20
Kiabau9ha,2,F7P2,22/09/2017,1444,Dryobalanops beccarii,21.8,NA,4,7,,20
Kiabau9ha,2,F7P2,22/09/2017,1444,Dryobalanops beccarii,21.8,NA,4,3.5,,20
Kiabau9ha,2,F7P2,22/09/2017,1452,Shorea,10.2,NA,1,2,,20
Kiabau9ha,2,F7P2,22/09/2017,1455,Mallotus,12.2,10,3,4,,20
Kiabau9ha,2,F7P2,22/09/2017,1455,Mallotus,12.2,10,3,3,,20
Kiabau9ha,2,F7P2,22/09/2017,1455,Mallotus,12.2,10,3,2,,20
Kiabau9ha,2,F7P2,22/09/2017,1456,Shorea,29.2,22,4,4,,30
Kiabau9ha,2,F7P2,22/09/2017,1456,Shorea,29.2,22,4,3,,30
Kiabau9ha,2,F7P2,22/09/2017,1456,Shorea,29.2,22,4,3,,30
Kiabau9ha,2,F7P2,22/09/2017,1456,Shorea,29.2,22,4,3.2,,30
Kiabau9ha,2,F7P2,22/09/2017,1457,Shorea fallax,22.2,15,1,3,,20
Kiabau9ha,2,F7P2,22/09/2017,1462,Artocarpus,14,NA,1,2,,20
Kiabau9ha,2,F7P2,22/09/2017,1465,Mallotus,14.3,NA,1,2.1,,20
Kiabau9ha,2,F7P2,22/09/2017,1468,Nauclea,16,NA,1,7,,20
Kiabau9ha,2,F7P2,22/09/2017,1470,Endospermum,38.5,NA,5,3.5,,30
Kiabau9ha,2,F7P2,22/09/2017,1470,Endospermum,38.5,NA,5,4.5,,30
Kiabau9ha,2,F7P2,22/09/2017,1470,Endospermum,38.5,NA,5,4.5,,30
Kiabau9ha,2,F7P2,22/09/2017,1470,Endospermum,38.5,NA,5,4.3,,30
Kiabau9ha,2,F7P2,22/09/2017,1470,Endospermum,38.5,NA,5,5,,30
Kiabau9ha,2,F7P2,22/09/2017,1474,Endospermum,16.1,NA,2,2.8,,20
Kiabau9ha,2,F7P2,22/09/2017,1474,Endospermum,16.1,NA,2,3.8,,20
Kiabau9ha,2,F7P2,22/09/2017,1476,Beilschmiedia,15.2,NA,3,2,,20
Kiabau9ha,2,F7P2,22/09/2017,1476,Beilschmiedia,15.2,NA,3,2.8,,20
Kiabau9ha,2,F7P2,22/09/2017,1476,Beilschmiedia,15.2,NA,3,2,,20
Kiabau9ha,2,F7P2,22/09/2017,1479,Shorea,22,15,4,3,,20
Kiabau9ha,2,F7P2,22/09/2017,1479,Shorea,22,15,4,4,,20
Kiabau9ha,2,F7P2,22/09/2017,1479,Shorea,22,15,4,2,,20
Kiabau9ha,2,F7P2,22/09/2017,1479,Shorea,22,15,4,2,,20
Kiabau9ha,2,F7P2,22/09/2017,1480,Endospermum,26.4,13,4,9,,30
Kiabau9ha,2,F7P2,22/09/2017,1480,Endospermum,26.4,13,4,10,,30
Kiabau9ha,2,F7P2,22/09/2017,1480,Endospermum,26.4,13,4,3,,30
Kiabau9ha,2,F7P2,22/09/2017,1480,Endospermum,26.4,13,4,3,,30
Kiabau9ha,2,F7P2,22/09/2017,1481,Artocarpus,12.5,NA,1,3.2,,20
Kiabau9ha,2,F7P2,22/09/2017,1485,Terminalia,11.2,12,1,6,,20
Kiabau9ha,2,F7P2,22/09/2017,1487,Litsea,17.2,13,1,2,,20
Kiabau9ha,2,F7P2,22/09/2017,1489,Artocarpus,24.5,NA,1,2,,20
Kiabau9ha,2,F7P2,22/09/2017,1490,Endospermum,20,14,1,10.2,,20
DanumBRL,1,F4P1,09/07/2017,1497,Pentace laxiflora,60,NA,1,2,,30
DanumBRL,1,F4P1,09/07/2017,1498,Pentace laxiflora,19.2,NA,2,2,,20
DanumBRL,1,F4P1,09/07/2017,1498,Pentace laxiflora,19.2,NA,2,10.2,,20
DanumBRL,1,F4P1,09/07/2017,1501,Payena acuminata,16,NA,2,2,,20
DanumBRL,1,F4P1,09/07/2017,1501,Payena acuminata,16,NA,2,2.1,,20
DanumBRL,1,F4P1,09/07/2017,1505,Pentace laxiflora,14,15,5,2.5,,20
DanumBRL,1,F4P1,09/07/2017,1505,Pentace laxiflora,14,15,5,2,,20
DanumBRL,1,F4P1,09/07/2017,1505,Pentace laxiflora,14,15,5,3.5,,20
DanumBRL,1,F4P1,09/07/2017,1505,Pentace laxiflora,14,15,5,3.5,,20
DanumBRL,1,F4P1,09/07/2017,1505,Pentace laxiflora,14,15,5,2.5,,20
DanumBRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,4.1,,30
DanumBRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,2,,30
DanumBRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,2,,30
DanumBRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,2.5,,30
DanumBRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,3.8,,30
DanumBRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,3.2,,30
DanumBRL,1,F4P1,09/07/2017,1507,Pentace,25,NA,7,3.1,,30
DanumBRL,1,F4P1,09/07/2017,1508,Chisocheton,11.8,NA,2,4,,20
DanumBRL,1,F4P1,09/07/2017,1508,Chisocheton,11.8,NA,2,2,,20
DanumBRL,1,F4P1,09/07/2017,1509,Parashorea malaanonan,13.9,NA,1,3,,20
DanumBRL,1,F4P1,09/07/2017,1519,Aporosa grandistipula,11.9,NA,2,2,,20
DanumBRL,1,F4P1,09/07/2017,1519,Aporosa grandistipula,11.9,NA,2,2,,20
DanumBRL,1,F4P1,09/07/2017,1521,Chisocheton sarawakensis,10.5,NA,1,2,,20
DanumBRL,1,F4P1,09/07/2017,1524,Dysoxylum,19,NA,2,6,,20
DanumBRL,1,F4P1,09/07/2017,1524,Dysoxylum,19,NA,2,4,,20
DanumBRL,1,F4P1,09/07/2017,1525,Aglaia,20.7,12,2,2,,20
DanumBRL,1,F4P1,09/07/2017,1525,Aglaia,20.7,12,2,2,,20
DanumBRL,1,F4P1,09/07/2017,1526,Knema,16,NA,4,2,,20
DanumBRL,1,F4P1,09/07/2017,1526,Knema,16,NA,4,2.5,,20
DanumBRL,1,F4P1,09/07/2017,1526,Knema,16,NA,4,2,,20
DanumBRL,1,F4P1,09/07/2017,1526,Knema,16,NA,4,3,,20
DanumBRL,1,F4P1,09/07/2017,1531,Dimocarpus longan,13,NA,3,3.5,,20
DanumBRL,1,F4P1,09/07/2017,1531,Dimocarpus longan,13,NA,3,2.5,,20
DanumBRL,1,F4P1,09/07/2017,1531,Dimocarpus longan,13,NA,3,3,,20
DanumBRL,1,F4P1,09/07/2017,1532,Aglaia,15,NA,2,2,,20
DanumBRL,1,F4P1,09/07/2017,1532,Aglaia,15,NA,2,2,,20
DanumBRL,1,F4P1,09/07/2017,1534,Shorea johorensis,85,45,9,3,,30
DanumBRL,1,F4P1,09/07/2017,1534,Shorea johorensis,85,45,9,8.2,,30
DanumBRL,1,F4P1,09/07/2017,1534,Shorea johorensis,85,45,9,2,,30
DanumBRL,1,F4P1,09/07/2017,1534,Shorea johorensis,85,45,9,2,,30
DanumBRL,1,F4P1,09/07/2017,1534,Shorea johorensis,85,45,9,4.3,,30
DanumBRL,1,F4P1,09/07/2017,1534,Shorea johorensis,85,45,9,5,,30
DanumBRL,1,F4P1,09/07/2017,1534,Shorea johorensis,85,45,9,8.5,,30
DanumBRL,1,F4P1,09/07/2017,1534,Shorea johorensis,85,45,9,12,,30
DanumBRL,1,F4P1,09/07/2017,1534,Shorea johorensis,85,45,9,5,,30
DanumBRL,1,F4P1,09/07/2017,1536,Pentace laxiflora,18,NA,3,3,,20
DanumBRL,1,F4P1,09/07/2017,1536,Pentace laxiflora,18,NA,3,2,,20
DanumBRL,1,F4P1,09/07/2017,1536,Pentace laxiflora,18,NA,3,2,,20
DanumBRL,1,F4P1,09/07/2017,1537,Paranephelium macrophyllum,40,15,1,12,,30
DanumBRL,1,F4P1,09/07/2017,1547,Shorea johorensis,140,NA,8,2.4,,30
DanumBRL,1,F4P1,09/07/2017,1547,Shorea johorensis,140,NA,8,4.2,,30
DanumBRL,1,F4P1,09/07/2017,1547,Shorea johorensis,140,NA,8,6.5,,30
DanumBRL,1,F4P1,09/07/2017,1547,Shorea johorensis,140,NA,8,7.2,,30
DanumBRL,1,F4P1,09/07/2017,1547,Shorea johorensis,140,NA,8,6.2,,30
DanumBRL,1,F4P1,09/07/2017,1547,Shorea johorensis,140,NA,8,2.1,,30
DanumBRL,1,F4P1,09/07/2017,1547,Shorea johorensis,140,NA,8,2.7,,30
DanumBRL,1,F4P1,09/07/2017,1547,Shorea johorensis,140,NA,8,2.6,,30
DanumBRL,1,F4P1,09/07/2017,1551,Shorea superba,70,35,1,9.2,,30
DanumBRL,1,F4P1,09/07/2017,1557,Barringtonia lanceolata,30,13,1,2,,30
DanumBRL,1,F4P1,09/07/2017,1558,Dimocarpus longan,23.6,NA,2,4.7,,20
DanumBRL,1,F4P1,09/07/2017,1558,Dimocarpus longan,23.6,NA,2,9,,20
DanumBRL,1,F4P1,09/07/2017,1560,Knema latericia,24.6,NA,1,3,,20
DanumBRL,1,F4P1,09/07/2017,1564,Dysoxylum,21.5,NA,4,2,,20
DanumBRL,1,F4P1,09/07/2017,1564,Dysoxylum,21.5,NA,4,2.5,,20
DanumBRL,1,F4P1,09/07/2017,1564,Dysoxylum,21.5,NA,4,3,,20
DanumBRL,1,F4P1,09/07/2017,1564,Dysoxylum,21.5,NA,4,4,,20
DanumBRL,1,F4P1,09/07/2017,1566,Shorea gibbosa,100,55,4,5,,30
DanumBRL,1,F4P1,09/07/2017,1566,Shorea gibbosa,100,55,4,9,,30
DanumBRL,1,F4P1,09/07/2017,1566,Shorea gibbosa,100,55,4,12,,30
DanumBRL,1,F4P1,09/07/2017,1566,Shorea gibbosa,100,55,4,8,,30
DanumBRL,2,F4P2,09/07/2017,1576,Shorea,15.5,13,1,3,,20
DanumBRL,2,F4P2,09/07/2017,1578,Barringtonia lanceolata,20.5,NA,2,2.5,,20
DanumBRL,2,F4P2,09/07/2017,1578,Barringtonia lanceolata,20.5,NA,2,6.6,,20
DanumBRL,2,F4P2,09/07/2017,1581,Polyalthia,20,NA,1,3,,20
DanumBRL,2,F4P2,09/07/2017,1583,Barringtonia lanceolata,16,14,2,3.8,,20
DanumBRL,2,F4P2,09/07/2017,1583,Barringtonia lanceolata,16,14,2,6,,20
DanumBRL,2,F4P2,09/07/2017,1585,Parashorea tomentella,26.5,18,1,11.1,,30
DanumBRL,2,F4P2,09/07/2017,1588,Knema,20,NA,1,15,,20
DanumBRL,2,F4P2,09/07/2017,1590,Aglaia,30,NA,1,7.8,,30
DanumBRL,2,F4P2,09/07/2017,1594,Litsea,17,NA,1,2,,20
DanumBRL,2,F4P2,09/07/2017,1596,Syzygium,28,NA,1,5,,30
DanumBRL,2,F4P2,09/07/2017,1599,Aglaia silvestris,20.8,NA,1,4.2,,20
DanumBRL,2,F4P2,09/07/2017,1601,Dimocarpus,23,NA,4,3,,20
DanumBRL,2,F4P2,09/07/2017,1601,Dimocarpus,23,NA,4,3.2,,20
DanumBRL,2,F4P2,09/07/2017,1601,Dimocarpus,23,NA,4,6.4,,20
DanumBRL,2,F4P2,09/07/2017,1601,Dimocarpus,23,NA,4,3.7,,20
DanumBRL,2,F4P2,09/07/2017,1602,Canarium denticulatum,19,NA,4,6,,20
DanumBRL,2,F4P2,09/07/2017,1602,Canarium denticulatum,19,NA,4,5,,20
DanumBRL,2,F4P2,09/07/2017,1602,Canarium denticulatum,19,NA,4,4,,20
DanumBRL,2,F4P2,09/07/2017,1602,Canarium denticulatum,19,NA,4,2,,20
DanumBRL,2,F4P2,09/07/2017,1604,Knema latericia,25,NA,1,3.5,,30
DanumBRL,2,F4P2,09/07/2017,1605,Ochanostachys amentacea,50,NA,6,6.2,,30
DanumBRL,2,F4P2,09/07/2017,1605,Ochanostachys amentacea,50,NA,6,7.3,,30
DanumBRL,2,F4P2,09/07/2017,1605,Ochanostachys amentacea,50,NA,6,2,,30
DanumBRL,2,F4P2,09/07/2017,1605,Ochanostachys amentacea,50,NA,6,5.2,,30
DanumBRL,2,F4P2,09/07/2017,1605,Ochanostachys amentacea,50,NA,6,5,,30
DanumBRL,2,F4P2,09/07/2017,1605,Ochanostachys amentacea,50,NA,6,7.8,,30
DanumBRL,2,F4P2,09/07/2017,1616,Lithocarpus gracilis,16,NA,1,4.2,,20
DanumBRL,2,F4P2,09/07/2017,1621,Parashorea malaanonan,70,35,3,3.5,,30
DanumBRL,2,F4P2,09/07/2017,1621,Parashorea malaanonan,70,35,3,2.4,,30
DanumBRL,2,F4P2,09/07/2017,1621,Parashorea malaanonan,70,35,3,8,,30
DanumBRL,2,F4P2,09/07/2017,1624,Dehaasia,30,NA,1,6.5,,30
DanumBRL,2,F4P2,09/07/2017,1626,Actinodaphne,10.6,NA,1,2.5,,20
DanumBRL,2,F4P2,09/07/2017,1627,Polyalthia,14.6,NA,1,3.5,,20
DanumBRL,2,F4P2,09/07/2017,1631,Octomeles sumatrana,35,NA,1,3,,30
Ribubonus,1,F9P1,25/09/2017,1636,Rinorea anguifera,11.9,NA,2,3,Based on S14,20
Ribubonus,1,F9P1,25/09/2017,1636,Rinorea anguifera,11.9,NA,2,2,Based on S14,20
Ribubonus,1,F9P1,25/09/2017,1652,Hopea sangal,12.2,NA,4,2.5,,20
Ribubonus,1,F9P1,25/09/2017,1652,Hopea sangal,12.2,NA,4,2.7,,20
Ribubonus,1,F9P1,25/09/2017,1652,Hopea sangal,12.2,NA,4,2,,20
Ribubonus,1,F9P1,25/09/2017,1652,Hopea sangal,12.2,NA,4,2,,20
Ribubonus,1,F9P1,25/09/2017,1657,Clausena excavate,19.6,NA,2,2.5,,20
Ribubonus,1,F9P1,25/09/2017,1657,Clausena excavate,19.6,NA,2,2.5,,20
Ribubonus,1,F9P1,25/09/2017,1658,Croton argyratus,25.2,NA,6,5,Multiple stems. Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1658,Croton argyratus,25.2,NA,6,2.5,Multiple stems. Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1658,Croton argyratus,25.2,NA,6,2,Multiple stems. Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1658,Croton argyratus,25.2,NA,6,2.6,Multiple stems. Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1658,Croton argyratus,25.2,NA,6,2.5,Multiple stems. Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1658,Croton argyratus,25.2,NA,6,2,Multiple stems. Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1663,Paranephelium,25,NA,5,3,Multiple stems,30
Ribubonus,1,F9P1,25/09/2017,1663,Paranephelium,25,NA,5,3.5,Multiple stems,30
Ribubonus,1,F9P1,25/09/2017,1663,Paranephelium,25,NA,5,2,Multiple stems,30
Ribubonus,1,F9P1,25/09/2017,1663,Paranephelium,25,NA,5,2.5,Multiple stems,30
Ribubonus,1,F9P1,25/09/2017,1663,Paranephelium,25,NA,5,3,Multiple stems,30
Ribubonus,1,F9P1,25/09/2017,1664,Eusideroxylon zwageri,14.4,10,2,2,,20
Ribubonus,1,F9P1,25/09/2017,1664,Eusideroxylon zwageri,14.4,10,2,2,,20
Ribubonus,1,F9P1,25/09/2017,1666,Ficus,25,NA,6,5,,30
Ribubonus,1,F9P1,25/09/2017,1666,Ficus,25,NA,6,4,,30
Ribubonus,1,F9P1,25/09/2017,1666,Ficus,25,NA,6,3,,30
Ribubonus,1,F9P1,25/09/2017,1666,Ficus,25,NA,6,3,,30
Ribubonus,1,F9P1,25/09/2017,1666,Ficus,25,NA,6,2.5,,30
Ribubonus,1,F9P1,25/09/2017,1666,Ficus,25,NA,6,3.5,,30
Ribubonus,1,F9P1,25/09/2017,1667,Callicarpa,10.7,NA,1,2,,20
Ribubonus,1,F9P1,25/09/2017,1668,Fordia,29,NA,6,3,,30
Ribubonus,1,F9P1,25/09/2017,1668,Fordia,29,NA,6,2,,30
Ribubonus,1,F9P1,25/09/2017,1668,Fordia,29,NA,6,2,,30
Ribubonus,1,F9P1,25/09/2017,1668,Fordia,29,NA,6,2,,30
Ribubonus,1,F9P1,25/09/2017,1668,Fordia,29,NA,6,2.7,,30
Ribubonus,1,F9P1,25/09/2017,1668,Fordia,29,NA,6,2.5,,30
Ribubonus,1,F9P1,25/09/2017,1669,Fordia,11.9,NA,3,2.5,,20
Ribubonus,1,F9P1,25/09/2017,1669,Fordia,11.9,NA,3,2.5,,20
Ribubonus,1,F9P1,25/09/2017,1669,Fordia,11.9,NA,3,2,,20
Ribubonus,1,F9P1,25/09/2017,1670,Mallotus wrayi,12.2,NA,1,5.5,,20
Ribubonus,1,F9P1,25/09/2017,1672,Hopea sangal,11.2,NA,2,2.4,,20
Ribubonus,1,F9P1,25/09/2017,1672,Hopea sangal,11.2,NA,2,2.5,,20
Ribubonus,1,F9P1,25/09/2017,1675,Croton argyratus,26.5,NA,7,4.2,Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1675,Croton argyratus,26.5,NA,7,3,Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1675,Croton argyratus,26.5,NA,7,3.5,Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1675,Croton argyratus,26.5,NA,7,4,Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1675,Croton argyratus,26.5,NA,7,2,Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1675,Croton argyratus,26.5,NA,7,4.5,Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1675,Croton argyratus,26.5,NA,7,3,Based on S13,30
Ribubonus,1,F9P1,25/09/2017,1676,Mallotus wrayi,12,NA,5,2.3,,20
Ribubonus,1,F9P1,25/09/2017,1676,Mallotus wrayi,12,NA,5,2.5,,20
Ribubonus,1,F9P1,25/09/2017,1676,Mallotus wrayi,12,NA,5,2.5,,20
Ribubonus,1,F9P1,25/09/2017,1676,Mallotus wrayi,12,NA,5,3,,20
Ribubonus,1,F9P1,25/09/2017,1676,Mallotus wrayi,12,NA,5,3.2,,20
Ribubonus,1,F9P1,25/09/2017,1677,Ficus,12.7,NA,3,2.2,,20
Ribubonus,1,F9P1,25/09/2017,1677,Ficus,12.7,NA,3,3.3,,20
Ribubonus,1,F9P1,25/09/2017,1677,Ficus,12.7,NA,3,2.1,,20
Ribubonus,1,F9P1,25/09/2017,1678,Paranephelium,11.2,NA,1,2,,20
Ribubonus,1,F9P1,25/09/2017,1679,Nauclea,50,15,7,6.2,,30
Ribubonus,1,F9P1,25/09/2017,1679,Nauclea,50,15,7,5.7,,30
Ribubonus,1,F9P1,25/09/2017,1679,Nauclea,50,15,7,2,,30
Ribubonus,1,F9P1,25/09/2017,1679,Nauclea,50,15,7,3,,30
Ribubonus,1,F9P1,25/09/2017,1679,Nauclea,50,15,7,2,,30
Ribubonus,1,F9P1,25/09/2017,1679,Nauclea,50,15,7,2.2,,30
Ribubonus,1,F9P1,25/09/2017,1679,Nauclea,50,15,7,3,,30
Ribubonus,1,F9P1,25/09/2017,1680,Hopea sangal,18,NA,4,5,,20
Ribubonus,1,F9P1,25/09/2017,1680,Hopea sangal,18,NA,4,6,,20
Ribubonus,1,F9P1,25/09/2017,1680,Hopea sangal,18,NA,4,3,,20
Ribubonus,1,F9P1,25/09/2017,1680,Hopea sangal,18,NA,4,2,,20
Ribubonus,1,F9P1,25/09/2017,1681,Ryparosa acuminata,53,NA,6,6,,30
Ribubonus,1,F9P1,25/09/2017,1681,Ryparosa acuminata,53,NA,6,2,,30
Ribubonus,1,F9P1,25/09/2017,1681,Ryparosa acuminata,53,NA,6,3.5,,30
Ribubonus,1,F9P1,25/09/2017,1681,Ryparosa acuminata,53,NA,6,3.5,,30
Ribubonus,1,F9P1,25/09/2017,1681,Ryparosa acuminata,53,NA,6,3,,30
Ribubonus,1,F9P1,25/09/2017,1681,Ryparosa acuminata,53,NA,6,2,,30
